ID,gender,location,exp,YOT,MOT,DOT,YOB,MOB,DOB,age.months,age.yrs,age,eng.mono,langs,concept.type,list,question.number,Order,trial type,label,triad.type,regularity,animacy,superordinate.match,direction,sequence,exclude,comments
030316-NS,F,LAB,PP,2016,3,3,1993,7,25,271.2767123,22.60639269,22,no,"eng, japanese",Polysemous,1B Backwards,11,4,critical,no,horse,regular,animate,1,R,2,no,
030316-NS,F,LAB,PP,2016,3,3,1993,7,25,271.2767123,22.60639269,22,no,"eng, japanese",Polysemous,1B Backwards,7,5,critical,yes,glass,irregular,inanimate,1,L,1,no,
030316-NS,F,LAB,PP,2016,3,3,1993,7,25,271.2767123,22.60639269,22,no,"eng, japanese",Polysemous,1B Backwards,3,6,critical,no,chicken,regular,animate,1,R,2,no,
030316-NS,F,LAB,PP,2016,3,3,1993,7,25,271.2767123,22.60639269,22,no,"eng, japanese",Polysemous,1B Backwards,10,7,critical,yes,horse,regular,animate,1,L,1,no,
030316-NS,F,LAB,PP,2016,3,3,1993,7,25,271.2767123,22.60639269,22,no,"eng, japanese",Polysemous,1B Backwards,6,8,critical,no,glass,irregular,inanimate,1,R,2,no,
030316-NS,F,LAB,PP,2016,3,3,1993,7,25,271.2767123,22.60639269,22,no,"eng, japanese",Polysemous,1B Backwards,2,9,critical,yes,chicken,regular,animate,1,L,1,no,
030316-NS,F,LAB,PP,2016,3,3,1993,7,25,271.2767123,22.60639269,22,no,"eng, japanese",Polysemous,1B Backwards,9,10,critical,no,horse,regular,animate,1,R,2,no,
030316-NS,F,LAB,PP,2016,3,3,1993,7,25,271.2767123,22.60639269,22,no,"eng, japanese",Polysemous,1B Backwards,5,11,critical,yes,glass,irregular,inanimate,0,R,2,no,
030316-NS,F,LAB,PP,2016,3,3,1993,7,25,271.2767123,22.60639269,22,no,"eng, japanese",Polysemous,1B Backwards,1,12,critical,no,chicken,regular,animate,1,R,2,no,
031716-SL,F,LAB,PP,2016,3,17,1994,11,29,255.6054795,21.30045662,21,yes,0,Non-Polysemous,1B Backwards,A,,training,yes,,,,0,R,2,no,
031716-SL,F,LAB,PP,2016,3,17,1994,11,29,255.6054795,21.30045662,21,yes,0,Non-Polysemous,1B Backwards,B,,training,no,,,,0,R,2,no,
031716-SL,F,LAB,PP,2016,3,17,1994,11,29,255.6054795,21.30045662,21,yes,0,Non-Polysemous,1B Backwards,12,1,critical,yes,horse,regular,animate,0,R,2,no,
031716-SL,F,LAB,PP,2016,3,17,1994,11,29,255.6054795,21.30045662,21,yes,0,Non-Polysemous,1B Backwards,8,2,critical,no,glass,irregular,inanimate,1,R,2,no,
031716-SL,F,LAB,PP,2016,3,17,1994,11,29,255.6054795,21.30045662,21,yes,0,Non-Polysemous,1B Backwards,4,3,critical,yes,chicken,regular,animate,0,R,2,no,
031716-SL,F,LAB,PP,2016,3,17,1994,11,29,255.6054795,21.30045662,21,yes,0,Non-Polysemous,1B Backwards,11,4,critical,no,horse,regular,animate,1,R,2,no,
031716-SL,F,LAB,PP,2016,3,17,1994,11,29,255.6054795,21.30045662,21,yes,0,Non-Polysemous,1B Backwards,7,5,critical,yes,glass,irregular,inanimate,0,R,2,no,
031716-SL,F,LAB,PP,2016,3,17,1994,11,29,255.6054795,21.30045662,21,yes,0,Non-Polysemous,1B Backwards,3,6,critical,no,chicken,regular,animate,1,L,1,no,
031716-SL,F,LAB,PP,2016,3,17,1994,11,29,255.6054795,21.30045662,21,yes,0,Non-Polysemous,1B Backwards,10,7,critical,yes,horse,regular,animate,0,R,2,no,
031716-SL,F,LAB,PP,2016,3,17,1994,11,29,255.6054795,21.30045662,21,yes,0,Non-Polysemous,1B Backwards,6,8,critical,no,glass,irregular,inanimate,1,R,2,no,
031716-SL,F,LAB,PP,2016,3,17,1994,11,29,255.6054795,21.30045662,21,yes,0,Non-Polysemous,1B Backwards,2,9,critical,yes,chicken,regular,animate,0,R,2,no,
031716-SL,F,LAB,PP,2016,3,17,1994,11,29,255.6054795,21.30045662,21,yes,0,Non-Polysemous,1B Backwards,9,10,critical,no,horse,regular,animate,0,L,1,no,
031716-SL,F,LAB,PP,2016,3,17,1994,11,29,255.6054795,21.30045662,21,yes,0,Non-Polysemous,1B Backwards,5,11,critical,yes,glass,irregular,inanimate,0,R,2,no,
031716-SL,F,LAB,PP,2016,3,17,1994,11,29,255.6054795,21.30045662,21,yes,0,Non-Polysemous,1B Backwards,1,12,critical,no,chicken,regular,animate,1,R,2,no,
042116-MW,F,LAB,PP,2016,4,21,1995,10,25,245.8684932,20.4890411,20,no,"english, mandarin",Non-Polysemous,1A Backwards,A,,training,yes,,,,0,R,2,,
042116-MW,F,LAB,PP,2016,4,21,1995,10,25,245.8684932,20.4890411,20,no,"english, mandarin",Non-Polysemous,1A Backwards,B,,training,no,,,,1,L,1,,
042116-MW,F,LAB,PP,2016,4,21,1995,10,25,245.8684932,20.4890411,20,no,"english, mandarin",Non-Polysemous,1A Backwards,12,1,critical,no,horse,regular,animate,1,R,1,,
042116-MW,F,LAB,PP,2016,4,21,1995,10,25,245.8684932,20.4890411,20,no,"english, mandarin",Non-Polysemous,1A Backwards,8,2,critical,yes,glass,irregular,inanimate,0,R,1,,
042116-MW,F,LAB,PP,2016,4,21,1995,10,25,245.8684932,20.4890411,20,no,"english, mandarin",Non-Polysemous,1A Backwards,4,3,critical,no,chicken,regular,animate,1,R,1,,
042116-MW,F,LAB,PP,2016,4,21,1995,10,25,245.8684932,20.4890411,20,no,"english, mandarin",Non-Polysemous,1A Backwards,11,4,critical,yes,horse,regular,animate,0,R,1,,
042116-MW,F,LAB,PP,2016,4,21,1995,10,25,245.8684932,20.4890411,20,no,"english, mandarin",Non-Polysemous,1A Backwards,7,5,critical,no,glass,irregular,inanimate,1,R,1,,
042116-MW,F,LAB,PP,2016,4,21,1995,10,25,245.8684932,20.4890411,20,no,"english, mandarin",Non-Polysemous,1A Backwards,3,6,critical,yes,chicken,regular,animate,0,R,1,,
042116-MW,F,LAB,PP,2016,4,21,1995,10,25,245.8684932,20.4890411,20,no,"english, mandarin",Non-Polysemous,1A Backwards,10,7,critical,no,horse,regular,animate,1,R,1,,
042116-MW,F,LAB,PP,2016,4,21,1995,10,25,245.8684932,20.4890411,20,no,"english, mandarin",Non-Polysemous,1A Backwards,6,8,critical,yes,glass,irregular,inanimate,0,R,1,,
042116-MW,F,LAB,PP,2016,4,21,1995,10,25,245.8684932,20.4890411,20,no,"english, mandarin",Non-Polysemous,1A Backwards,2,9,critical,no,chicken,regular,animate,1,R,1,,
042116-MW,F,LAB,PP,2016,4,21,1995,10,25,245.8684932,20.4890411,20,no,"english, mandarin",Non-Polysemous,1A Backwards,9,10,critical,yes,horse,regular,animate,0,R,1,,
042116-MW,F,LAB,PP,2016,4,21,1995,10,25,245.8684932,20.4890411,20,no,"english, mandarin",Non-Polysemous,1A Backwards,5,11,critical,no,glass,irregular,inanimate,1,R,1,,
042116-MW,F,LAB,PP,2016,4,21,1995,10,25,245.8684932,20.4890411,20,no,"english, mandarin",Non-Polysemous,1A Backwards,1,12,critical,yes,chicken,regular,animate,0,R,1,,
060916-YN,F,LAB,EK,2016,6,9,1994,1,24,268.5068493,22.37557078,22,no,"english, chinese",Non-Polysemous,1B,A,,training,yes,,,,1,L,1,no,
060916-YN,F,LAB,EK,2016,6,9,1994,1,24,268.5068493,22.37557078,22,no,"english, chinese",Non-Polysemous,1B,B,,training,no,,,,1,L,1,no,
060916-YN,F,LAB,EK,2016,6,9,1994,1,24,268.5068493,22.37557078,22,no,"english, chinese",Non-Polysemous,1B,1,1,critical,no,chicken,regular,animate,1,L,1,no,
060916-YN,F,LAB,EK,2016,6,9,1994,1,24,268.5068493,22.37557078,22,no,"english, chinese",Non-Polysemous,1B,5,2,critical,yes,glass,irregular,inanimate,1,R,2,no,
060916-YN,F,LAB,EK,2016,6,9,1994,1,24,268.5068493,22.37557078,22,no,"english, chinese",Non-Polysemous,1B,9,3,critical,no,horse,regular,animate,0,R,2,no,
060916-YN,F,LAB,EK,2016,6,9,1994,1,24,268.5068493,22.37557078,22,no,"english, chinese",Non-Polysemous,1B,2,4,critical,yes,chicken,regular,animate,0,L,1,no,
060916-YN,F,LAB,EK,2016,6,9,1994,1,24,268.5068493,22.37557078,22,no,"english, chinese",Non-Polysemous,1B,6,5,critical,no,glass,irregular,inanimate,1,L,1,no,
060916-YN,F,LAB,EK,2016,6,9,1994,1,24,268.5068493,22.37557078,22,no,"english, chinese",Non-Polysemous,1B,10,6,critical,yes,horse,regular,animate,0,L,1,no,
060916-YN,F,LAB,EK,2016,6,9,1994,1,24,268.5068493,22.37557078,22,no,"english, chinese",Non-Polysemous,1B,3,7,critical,no,chicken,regular,animate,1,L,1,no,
060916-YN,F,LAB,EK,2016,6,9,1994,1,24,268.5068493,22.37557078,22,no,"english, chinese",Non-Polysemous,1B,7,8,critical,yes,glass,irregular,inanimate,0,L,1,no,
060916-YN,F,LAB,EK,2016,6,9,1994,1,24,268.5068493,22.37557078,22,no,"english, chinese",Non-Polysemous,1B,11,9,critical,no,horse,regular,animate,1,L,1,no,
060916-YN,F,LAB,EK,2016,6,9,1994,1,24,268.5068493,22.37557078,22,no,"english, chinese",Non-Polysemous,1B,4,10,critical,yes,chicken,regular,animate,0,L,1,no,
060916-YN,F,LAB,EK,2016,6,9,1994,1,24,268.5068493,22.37557078,22,no,"english, chinese",Non-Polysemous,1B,8,11,critical,no,glass,irregular,inanimate,1,L,1,no,
060916-YN,F,LAB,EK,2016,6,9,1994,1,24,268.5068493,22.37557078,22,no,"english, chinese",Non-Polysemous,1B,12,12,critical,yes,horse,regular,animate,1,R,2,no,
061016-NC,M,LAB,EK,2016,6,10,1995,1,7,257.0986301,21.42488584,21,yes,0,Polysemous,1B,A,,training,yes,,,,0,R,2,no,
061016-NC,M,LAB,EK,2016,6,10,1995,1,7,257.0986301,21.42488584,21,yes,0,Polysemous,1B,B,,training,no,,,,0,R,2,no,
061016-NC,M,LAB,EK,2016,6,10,1995,1,7,257.0986301,21.42488584,21,yes,0,Polysemous,1B,1,1,critical,no,chicken,regular,animate,1,L,1,no,
061016-NC,M,LAB,EK,2016,6,10,1995,1,7,257.0986301,21.42488584,21,yes,0,Polysemous,1B,5,2,critical,yes,glass,irregular,inanimate,1,R,2,no,
061016-NC,M,LAB,EK,2016,6,10,1995,1,7,257.0986301,21.42488584,21,yes,0,Polysemous,1B,9,3,critical,no,horse,regular,animate,1,L,1,no,
061016-NC,M,LAB,EK,2016,6,10,1995,1,7,257.0986301,21.42488584,21,yes,0,Polysemous,1B,2,4,critical,yes,chicken,regular,animate,1,R,2,no,
061016-NC,M,LAB,EK,2016,6,10,1995,1,7,257.0986301,21.42488584,21,yes,0,Polysemous,1B,6,5,critical,no,glass,irregular,inanimate,1,L,1,no,
061016-NC,M,LAB,EK,2016,6,10,1995,1,7,257.0986301,21.42488584,21,yes,0,Polysemous,1B,10,6,critical,yes,horse,regular,animate,1,R,2,no,
061016-NC,M,LAB,EK,2016,6,10,1995,1,7,257.0986301,21.42488584,21,yes,0,Polysemous,1B,3,7,critical,no,chicken,regular,animate,1,L,1,no,
061016-NC,M,LAB,EK,2016,6,10,1995,1,7,257.0986301,21.42488584,21,yes,0,Polysemous,1B,7,8,critical,yes,glass,irregular,inanimate,1,R,2,no,
061016-NC,M,LAB,EK,2016,6,10,1995,1,7,257.0986301,21.42488584,21,yes,0,Polysemous,1B,11,9,critical,no,horse,regular,animate,1,L,1,no,
061016-NC,M,LAB,EK,2016,6,10,1995,1,7,257.0986301,21.42488584,21,yes,0,Polysemous,1B,4,10,critical,yes,chicken,regular,animate,1,R,2,no,
061016-NC,M,LAB,EK,2016,6,10,1995,1,7,257.0986301,21.42488584,21,yes,0,Polysemous,1B,8,11,critical,no,glass,irregular,inanimate,0,R,2,no,
061016-NC,M,LAB,EK,2016,6,10,1995,1,7,257.0986301,21.42488584,21,yes,0,Polysemous,1B,12,12,critical,yes,horse,regular,animate,1,R,2,no,
061616-BS,M,LAB,EK,2016,6,16,1994,6,17,263.9671233,21.99726027,21,no,"English, Hebrew, Farsi, Spanish",Polysemous,1B,A,,training,yes,,,,0,R,2,no,
061616-BS,M,LAB,EK,2016,6,16,1994,6,17,263.9671233,21.99726027,21,no,"English, Hebrew, Farsi, Spanish",Polysemous,1B,B,,training,no,,,,1,L,1,no,
061616-BS,M,LAB,EK,2016,6,16,1994,6,17,263.9671233,21.99726027,21,no,"English, Hebrew, Farsi, Spanish",Polysemous,1B,1,1,critical,no,chicken,regular,animate,1,L,1,no,
061616-BS,M,LAB,EK,2016,6,16,1994,6,17,263.9671233,21.99726027,21,no,"English, Hebrew, Farsi, Spanish",Polysemous,1B,5,2,critical,yes,glass,irregular,inanimate,0,L,1,no,
061616-BS,M,LAB,EK,2016,6,16,1994,6,17,263.9671233,21.99726027,21,no,"English, Hebrew, Farsi, Spanish",Polysemous,1B,9,3,critical,no,horse,regular,animate,1,L,1,no,
061616-BS,M,LAB,EK,2016,6,16,1994,6,17,263.9671233,21.99726027,21,no,"English, Hebrew, Farsi, Spanish",Polysemous,1B,2,4,critical,yes,chicken,regular,animate,0,L,1,no,
061616-BS,M,LAB,EK,2016,6,16,1994,6,17,263.9671233,21.99726027,21,no,"English, Hebrew, Farsi, Spanish",Polysemous,1B,6,5,critical,no,glass,irregular,inanimate,1,L,1,no,
061616-BS,M,LAB,EK,2016,6,16,1994,6,17,263.9671233,21.99726027,21,no,"English, Hebrew, Farsi, Spanish",Polysemous,1B,10,6,critical,yes,horse,regular,animate,0,L,1,no,
061616-BS,M,LAB,EK,2016,6,16,1994,6,17,263.9671233,21.99726027,21,no,"English, Hebrew, Farsi, Spanish",Polysemous,1B,3,7,critical,no,chicken,regular,animate,1,L,1,no,
061616-BS,M,LAB,EK,2016,6,16,1994,6,17,263.9671233,21.99726027,21,no,"English, Hebrew, Farsi, Spanish",Polysemous,1B,7,8,critical,yes,glass,irregular,inanimate,0,L,1,no,
061616-BS,M,LAB,EK,2016,6,16,1994,6,17,263.9671233,21.99726027,21,no,"English, Hebrew, Farsi, Spanish",Polysemous,1B,11,9,critical,no,horse,regular,animate,1,L,1,no,
061616-BS,M,LAB,EK,2016,6,16,1994,6,17,263.9671233,21.99726027,21,no,"English, Hebrew, Farsi, Spanish",Polysemous,1B,4,10,critical,yes,chicken,regular,animate,0,L,1,no,
061616-BS,M,LAB,EK,2016,6,16,1994,6,17,263.9671233,21.99726027,21,no,"English, Hebrew, Farsi, Spanish",Polysemous,1B,8,11,critical,no,glass,irregular,inanimate,0,R,2,no,
061616-BS,M,LAB,EK,2016,6,16,1994,6,17,263.9671233,21.99726027,21,no,"English, Hebrew, Farsi, Spanish",Polysemous,1B,12,12,critical,yes,horse,regular,animate,0,L,1,no,
061716-IC,M,LAB,EK,2016,6,17,1995,4,3,254.460274,21.20502283,21,no,"English, Cantonese",Polysemous,1A Backwards,A,,training,yes,,,,0,R,2,no,
061716-IC,M,LAB,EK,2016,6,17,1995,4,3,254.460274,21.20502283,21,no,"English, Cantonese",Polysemous,1A Backwards,B,,training,no,,,,1,L,1,no,
061716-IC,M,LAB,EK,2016,6,17,1995,4,3,254.460274,21.20502283,21,no,"English, Cantonese",Polysemous,1A Backwards,12,1,critical,no,horse,regular,animate,1,L,1,no,
061716-IC,M,LAB,EK,2016,6,17,1995,4,3,254.460274,21.20502283,21,no,"English, Cantonese",Polysemous,1A Backwards,8,2,critical,yes,glass,irregular,inanimate,0,L,1,no,
061716-IC,M,LAB,EK,2016,6,17,1995,4,3,254.460274,21.20502283,21,no,"English, Cantonese",Polysemous,1A Backwards,4,3,critical,no,chicken,regular,animate,1,L,1,no,
061716-IC,M,LAB,EK,2016,6,17,1995,4,3,254.460274,21.20502283,21,no,"English, Cantonese",Polysemous,1A Backwards,11,4,critical,yes,horse,regular,animate,1,R,2,no,
061716-IC,M,LAB,EK,2016,6,17,1995,4,3,254.460274,21.20502283,21,no,"English, Cantonese",Polysemous,1A Backwards,7,5,critical,no,glass,irregular,inanimate,1,L,1,no,
061716-IC,M,LAB,EK,2016,6,17,1995,4,3,254.460274,21.20502283,21,no,"English, Cantonese",Polysemous,1A Backwards,3,6,critical,yes,chicken,regular,animate,1,R,2,no,
061716-IC,M,LAB,EK,2016,6,17,1995,4,3,254.460274,21.20502283,21,no,"English, Cantonese",Polysemous,1A Backwards,10,7,critical,no,horse,regular,animate,1,L,1,no,
061716-IC,M,LAB,EK,2016,6,17,1995,4,3,254.460274,21.20502283,21,no,"English, Cantonese",Polysemous,1A Backwards,6,8,critical,yes,glass,irregular,inanimate,1,R,2,no,
061716-IC,M,LAB,EK,2016,6,17,1995,4,3,254.460274,21.20502283,21,no,"English, Cantonese",Polysemous,1A Backwards,2,9,critical,no,chicken,regular,animate,1,L,1,no,
061716-IC,M,LAB,EK,2016,6,17,1995,4,3,254.460274,21.20502283,21,no,"English, Cantonese",Polysemous,1A Backwards,9,10,critical,yes,horse,regular,animate,1,R,2,no,
061716-IC,M,LAB,EK,2016,6,17,1995,4,3,254.460274,21.20502283,21,no,"English, Cantonese",Polysemous,1A Backwards,5,11,critical,no,glass,irregular,inanimate,1,L,1,no,
061716-IC,M,LAB,EK,2016,6,17,1995,4,3,254.460274,21.20502283,21,no,"English, Cantonese",Polysemous,1A Backwards,1,12,critical,yes,chicken,regular,animate,1,R,2,no,
062316-JL,M,LAB,EK,2016,6,23,1994,10,20,260.0986301,21.67488584,21,no,"English, Cantonese",Non-Polysemous,1A,A,,training,yes,,,,1,L,1,no,
062316-JL,M,LAB,EK,2016,6,23,1994,10,20,260.0986301,21.67488584,21,no,"English, Cantonese",Non-Polysemous,1A,B,,training,no,,,,1,L,1,no,
062316-JL,M,LAB,EK,2016,6,23,1994,10,20,260.0986301,21.67488584,21,no,"English, Cantonese",Non-Polysemous,1A,1,1,critical,yes,chicken,regular,animate,0,R,2,no,
062316-JL,M,LAB,EK,2016,6,23,1994,10,20,260.0986301,21.67488584,21,no,"English, Cantonese",Non-Polysemous,1A,5,2,critical,no,glass,irregular,inanimate,1,R,2,no,
062316-JL,M,LAB,EK,2016,6,23,1994,10,20,260.0986301,21.67488584,21,no,"English, Cantonese",Non-Polysemous,1A,9,3,critical,yes,horse,regular,animate,0,R,2,no,
062316-JL,M,LAB,EK,2016,6,23,1994,10,20,260.0986301,21.67488584,21,no,"English, Cantonese",Non-Polysemous,1A,2,4,critical,no,chicken,regular,animate,1,L,2,no,
062316-JL,M,LAB,EK,2016,6,23,1994,10,20,260.0986301,21.67488584,21,no,"English, Cantonese",Non-Polysemous,1A,6,5,critical,yes,glass,irregular,inanimate,0,L,2,no,
062316-JL,M,LAB,EK,2016,6,23,1994,10,20,260.0986301,21.67488584,21,no,"English, Cantonese",Non-Polysemous,1A,10,6,critical,no,horse,regular,animate,1,R,2,no,
062316-JL,M,LAB,EK,2016,6,23,1994,10,20,260.0986301,21.67488584,21,no,"English, Cantonese",Non-Polysemous,1A,3,7,critical,yes,chicken,regular,animate,,L,2,no,
062316-JL,M,LAB,EK,2016,6,23,1994,10,20,260.0986301,21.67488584,21,no,"English, Cantonese",Non-Polysemous,1A,7,8,critical,no,glass,irregular,inanimate,1,R,2,no,
062316-JL,M,LAB,EK,2016,6,23,1994,10,20,260.0986301,21.67488584,21,no,"English, Cantonese",Non-Polysemous,1A,11,9,critical,yes,horse,regular,animate,0,L,2,no,
